id,function,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,RHS
66,const.,0.532961332,0.700413079,0.936100229,0.4536564,0.723505997,0.306537218,0.179928194,0.587122822,0.74787012,0.550485841,0.69630515,0.362208634,0.795437423,0.84139301,0.145256238,0.435474493,0.39031902,0.538722733,0.680130027,0.241378375,0.819596018,0.712284964,0.591091878,0.70713098,0.348520718,0.96415983,0.692813865,0.072271672,0.37558913,0.547542275,0.771843668,0.292403848,0.457769719,0.14676455,0.663695171,0.415889113,0.718208774,0.173764939,0.363779828,0.351073944,0.024208794,0.245531499,0.826540031,0.704796948,0.097391185,0.727952931,0.154475401,0.606588791,0.169373695,0.860136236,0.547360687,0.6846023,0.304290228,0.187475189,0.496688102,0.88907122,0.991479033,0.451799192,0.832004964,0.124262846,0.104435806,0.548601312,0.441667704,0.310525285,0.935446514,0.507139572,0.107890353,0.316575535,0.102155813,0.785895126,0.271486596,0.584727666,0.902622357,0.159711786,0.361091884,0.725055661,0.092360818,0.810194103,0.420872679,0.225187771,0.181172573,0.992773574,0.675842088,0.930945673,0.249063208,0.219353141,0.194603712,0.570156306,0.658079665,0.846285062,0.282752159,0.342584119,0.911881582,0.677708435,0.19465169,0.292833025,0.697089832,0.817739663,0.383400193,0.142478173,249.6623435
67,const.,0.274173362,0.90111935,0.473617722,0.222140959,0.383685966,0.833208862,0.191761795,0.516787104,0.288517159,0.736666319,0.787095943,0.51304421,0.676951583,0.575270378,0.965684899,0.671326969,0.758007291,0.635465192,0.447126487,0.039133615,0.95596548,0.840570124,0.903872895,0.919644534,0.867902492,0.480649733,0.210512033,0.895823292,0.661872354,0.513811904,0.867790442,0.738134159,0.849155256,0.068516395,0.710725372,0.623728232,0.234645904,0.370985791,0.30217009,0.980954186,0.842977853,0.715458447,0.002801209,0.377241871,0.689741782,0.532422804,0.798162861,0.780873557,0.05634521,0.141865184,0.591189716,0.354745538,0.667152213,0.891811483,0.312789492,0.095182581,0.207377089,0.352740164,0.860116274,0.236098128,0.32881097,0.45880822,0.059065802,0.431962554,0.339081502,0.062315807,0.33417368,0.884448665,0.178015676,0.894386377,0.766983145,0.339862898,0.887203996,0.970539024,0.112735366,0.439585817,0.01843924,0.839028358,0.951511938,0.660546855,0.400365675,0.898585263,0.494421319,0.17661966,0.881584428,0.453836604,0.3349091,0.70137602,0.33573019,0.929797605,0.655649647,0.55761609,0.279896134,0.495816526,0.047004472,0.240554146,0.429745687,0.148674189,0.413672976,0.617546706,264.2310881
68,const.,0.158376424,0.143980446,0.563847993,0.657051427,0.298200337,0.120198988,0.467157992,0.807879552,0.275263073,0.482339713,0.066587013,0.079755855,0.980254515,0.295446028,0.075350057,0.742895054,0.969985244,0.960009128,0.044293162,0.269485627,0.568557913,0.678660768,0.07046638,0.917561,0.770552522,0.737917858,0.80917013,0.731932809,0.128125051,0.78447127,0.795576089,0.977626409,0.591459409,0.186220015,0.060901198,0.399067247,0.958002085,0.100219881,0.565138471,0.228032976,0.927782733,0.588479112,0.128889411,0.82835841,0.781691567,0.510718317,0.93324397,0.777088658,0.684724159,0.010553408,0.616273999,0.478538701,0.113174381,0.36803374,0.085177098,0.593031301,0.854138311,0.004130072,0.68444415,0.675036974,0.536538712,0.287647832,0.934735845,0.398859356,0.730949285,0.889143518,0.648323429,0.059779592,0.278152131,0.349278846,0.378944537,0.484421949,0.756398585,0.647530101,0.962415787,0.342129422,0.594679639,0.004690029,0.024448101,0.815581707,0.955383232,0.992211296,0.021690064,0.541575448,0.475669984,0.513129107,0.971859621,0.54464234,0.713848125,0.319097729,0.85897499,0.905739556,0.402877921,0.839501753,0.708275392,0.650875429,0.691836645,0.286925346,0.472514504,0.988137046,265.7046976
69,const.,0.24630794,0.164845142,0.244638388,0.710654282,0.97447896,0.955887516,0.350109471,0.550800185,0.795101411,0.655960125,0.324733172,0.133492825,0.666774703,0.136575864,0.316654264,0.855482928,0.019250435,0.050220925,0.128740342,0.155756886,0.588417622,0.471180841,0.129862105,0.54447413,0.97697807,0.342105496,0.710171162,0.266960724,0.371529432,0.930062374,0.292490856,0.270926547,0.409399626,0.94875283,0.764109605,0.744164046,0.690428792,0.596238106,0.166754413,0.435496256,0.701450006,0.385161161,0.705834415,0.057730436,0.34681729,0.490469495,0.451243819,0.971899805,0.378935474,0.512499565,0.419994319,0.265219147,0.630973743,0.071515754,0.73566232,0.9161771,0.084961652,0.665839363,0.361368605,0.187022468,0.879105901,0.193764252,0.52731611,0.915447132,0.759802662,0.251484774,0.686205009,0.275314031,0.266607816,0.459053124,0.005432995,0.377952228,0.419812363,0.354038745,0.113466595,0.586802186,0.713711577,0.159785352,0.090614162,0.06153114,0.033504224,0.433931015,0.756383988,0.415247298,0.034363783,0.186402943,0.261961314,0.450636118,0.243195209,0.230788788,0.169806739,0.640020165,0.264811385,0.640878636,0.328587312,0.764917014,0.210769631,0.034771535,0.291841583,0.213110772,215.6546117
70,const.,0.587173057,0.511670322,0.887037307,0.858834432,0.64194989,0.020244455,0.135069033,0.425170955,0.149484418,0.98356547,0.996952056,0.176386069,0.795702606,0.032962737,0.226142544,0.512810749,0.706493301,0.478473286,0.077539849,0.748666895,0.267212985,0.385455876,0.835511138,0.562501254,0.046737975,0.741103631,0.380560322,0.550361723,0.243424304,0.459414488,0.276546753,0.368218251,0.041171017,0.003607189,0.293908487,0.290405188,0.369598917,0.852707136,0.988434868,0.719500907,0.354361512,0.43710429,0.007658467,0.200423742,0.298419054,0.816552239,0.424782796,0.989771192,0.589987004,0.628756901,0.58989883,0.231078034,0.854865783,0.021533478,0.265287178,0.366143665,0.120485151,0.555616098,0.593886846,0.345321799,0.653114663,0.009442708,0.371276908,0.322034617,0.080263453,0.436750575,0.691854372,0.362694586,0.016887324,0.94978038,0.112080703,0.365129655,0.414748372,0.962837832,0.755932678,0.518956732,0.964218032,0.691497803,0.201902642,0.548769429,0.642160886,0.678698516,0.618600356,0.009207258,0.921298733,0.648985711,0.575540814,0.720249062,0.766844343,0.161901171,0.726596615,0.379186344,0.106923198,0.616281035,0.394708098,0.729857962,0.691223626,0.123150284,0.722984281,0.514515273,237.4986646
71,const.,0.431077909,0.012463204,0.358825903,0.520698336,0.997458282,0.425250451,0.483248454,0.411652167,0.018685877,0.819324802,0.459009813,0.752112179,0.222201468,0.495076322,0.234070324,0.895628697,0.114435389,0.910517681,0.55423941,0.262318812,0.140392807,0.551210737,0.053722249,0.146171481,0.75661366,0.933524997,0.556876108,0.081355657,0.110320125,0.405608717,0.319459687,0.873707321,0.634372242,0.735009469,0.915639825,0.360383769,0.617447217,0.858925451,0.653788505,0.222354544,0.400872593,0.291447881,0.23460377,0.065852061,0.953470853,0.860769851,0.043850932,0.680200953,0.796072171,0.3875188,0.724148389,0.80069829,0.244257303,0.480968166,0.222343861,0.167070008,0.400309598,0.54588841,0.306669403,0.473908756,0.053793116,0.097114154,0.40954626,0.162687288,0.457649322,0.934279202,0.665157849,0.41271424,0.878572908,0.306476311,0.106623164,0.251285046,0.081383338,0.437872477,0.432651502,0.279063166,0.823720842,0.761374689,0.244023834,0.250484286,0.161099188,0.087605589,0.054543155,0.990360596,0.475345204,0.443529208,0.77593824,0.856331835,0.357304206,0.065361004,0.210961224,0.649112974,0.061554855,0.230714949,0.414280137,0.972782759,0.658945035,0.632562783,0.973787739,0.048571391,227.7663358
72,const.,0.742015691,0.017864438,0.647010803,0.709481897,0.293976184,0.011757682,0.815413698,0.865565586,0.896170342,0.159873183,0.740331524,0.895784762,0.245183828,0.230046738,0.936404156,0.98368596,0.444763476,0.155664424,0.547364487,0.878619128,0.539775125,0.317138301,0.118289462,0.052495423,0.056228605,0.709268955,0.062781701,0.070085858,0.268839507,0.53383898,0.875038831,0.00414973,0.993599257,0.90102633,0.432403966,0.195885775,0.009167073,0.555353351,0.746004443,0.470397253,0.735090714,0.049983005,0.163551207,0.893295794,0.710325472,0.193898317,0.723019098,0.411035408,0.045366393,0.54763388,0.086356755,0.508282457,0.010912649,0.044301575,0.21735958,0.330871483,0.781152092,0.297779574,0.115812266,0.560574552,0.655095734,0.080934687,0.437615761,0.903074531,0.055746144,0.892352792,0.130262455,0.359041185,0.830113396,0.915772316,0.440995377,0.344627483,0.608230382,0.974414625,0.869323016,0.166845234,0.233644902,0.782812231,0.609542613,0.113632988,0.00076546,0.998138341,0.48745098,0.439573347,0.59027439,0.355065661,0.876331459,0.737162608,0.796141644,0.484550249,0.743122479,0.47120491,0.637544093,0.830226275,0.275838806,0.603748115,0.874581525,0.931341407,0.215035046,0.641608076,244.7456545
73,const.,0.522877701,0.822458612,0.601016579,0.136199601,0.075424382,0.543259677,0.10473255,0.215042156,0.388982637,0.840762268,0.347658591,0.175627971,0.486865659,0.927172754,0.401876851,0.926855465,0.702740836,0.074302339,0.508702162,0.612615857,0.55338198,0.751873772,0.876270895,0.988357147,0.899684675,0.905963769,0.975343154,0.238971732,0.319413135,0.855929466,0.776557424,0.952378531,0.416820399,0.57451348,0.549751293,0.913067603,0.981422187,0.825510883,0.503245562,0.120812815,0.028026234,0.985609497,0.024449033,0.127201389,0.913052161,0.023325477,0.141786269,0.992879994,0.693899355,0.52879026,0.420145914,0.250639769,0.5383195,0.400284627,0.57027793,0.113842711,0.798637272,0.398838591,0.913192226,0.117112125,0.601284744,0.82824994,0.986572774,0.988275393,0.38262231,0.885360765,0.722855135,0.492776004,0.355057708,0.737563862,0.062120564,0.841793118,0.579614642,0.188783389,0.792087032,0.077502666,0.0041976,0.553949479,0.81561702,0.652369321,0.772864481,0.705273023,0.871553456,0.674077089,0.948390005,0.807013388,0.863032443,0.883188995,0.073487782,0.184113274,0.571188985,0.332200668,0.12703431,0.321253435,0.386733353,0.063926387,0.677032049,0.532852552,0.776571171,0.381670217,274.3843271
74,const.,0.35777318,0.50267949,0.462050474,0.034090477,0.875737029,0.404052992,0.647767228,0.233837624,0.475194747,0.721856125,0.388704379,0.341681998,0.124661262,0.495146113,0.06675336,0.663745204,0.888716471,0.914147953,0.880034155,0.792054925,0.745101516,0.406767301,0.760560602,0.627329349,0.991046961,0.87235499,0.534406642,0.729970566,0.559845411,0.372338399,0.284107504,0.964415585,0.229202105,0.585971257,0.605984748,0.140723695,0.335703962,0.380562785,0.880613962,0.341229342,0.95338885,0.424900412,0.864694015,0.908753652,0.330940649,0.132979894,0.739436713,0.897401378,0.315349273,0.90838042,0.603839271,0.382532816,0.958765267,0.59188331,0.803763822,0.574973163,0.62730525,0.184040743,0.188324468,0.172341474,0.74920756,0.643484398,0.804709728,0.539208067,0.700363654,0.026289234,0.599611395,0.071771273,0.11902813,0.628445862,0.916759911,0.386153466,0.459933724,0.933597482,0.614041231,0.766122031,0.557904654,0.149352563,0.646508128,0.219982826,0.973668946,0.333828989,0.506338524,0.838817468,0.613917534,0.412940472,0.723620655,0.719963485,0.95628709,0.278677895,0.64959048,0.704797587,0.675668562,0.896088569,0.924816629,0.576271372,0.624974093,0.840269159,0.002136771,0.906217953,284.3714213
75,const.,0.465753028,0.4333367,0.16084584,0.521472679,0.718956517,0.152557948,0.124957592,0.994735056,0.099526438,0.665418039,0.930443168,0.739975678,0.38010429,0.560778294,0.202501528,0.508364974,0.778051545,0.028542284,0.611877995,0.638105471,0.241219756,0.520429215,0.249659301,0.514170795,0.490511437,0.261861456,0.287709192,0.743059409,0.716699508,0.888233085,0.783014831,0.273780222,0.308467127,0.313619034,0.268477917,0.609075673,0.547175407,0.103467723,0.356920583,0.898198026,0.989286572,0.543916578,0.25522206,0.310129625,0.921060404,0.826647943,0.174231889,0.751608309,0.668758238,0.932769968,0.549434511,0.08155545,0.682338036,0.73944338,0.215965355,0.226245508,0.901085674,0.448223414,0.043824416,0.526393868,0.157019862,0.425837841,0.372007954,0.477092313,0.267107768,0.883810556,0.220334399,0.966273715,0.170265712,0.370611877,0.402135597,0.974771994,0.186435009,0.985799336,0.26420652,0.518359458,0.579591215,0.014418684,0.735821647,0.116668851,0.433314114,0.225914998,0.511143898,0.673787995,0.607651051,0.520752423,0.788334208,0.396456423,0.624307287,0.34550597,0.009115013,0.460818498,0.094348999,0.755077284,0.796391641,0.311995962,0.806487087,0.873581474,0.000830266,0.719035095,244.6180798
76,const.,0.632608125,0.230970291,0.92204917,0.38947672,0.044055765,0.406334462,0.340067881,0.817999817,0.271898513,0.543297991,0.239014967,0.375316343,0.606127224,0.284225108,0.27112736,0.875006021,0.983324666,0.617880677,0.277540185,0.416554855,0.788656089,0.779725677,0.297370463,0.723851433,0.403367115,0.372573917,0.727663009,0.450609209,0.954130114,0.741803324,0.560162036,0.729361325,0.338906949,0.125007884,0.797791337,0.386287659,0.625701112,0.153492986,0.661946773,0.943352438,0.665058786,0.62400097,0.803700425,0.211149235,0.841769648,0.98312878,0.040793297,0.753654529,0.030847059,0.169457782,0.977228447,0.327740369,0.898277422,0.944527409,0.649524764,0.925100231,0.070053533,0.837575745,0.747073705,0.714639997,0.469425915,0.075985782,0.787482476,0.768416491,0.437361313,0.803537555,0.291804432,0.465807379,0.453073654,0.832766574,0.886899639,0.550041003,0.784532321,0.901931479,0.187433301,0.53747757,0.816436038,0.360872772,0.536763723,0.94828952,0.622989771,0.324567765,0.898421016,0.084500418,0.035597984,0.248489296,0.587014622,0.347321719,0.646955685,0.978834727,0.335548747,0.327055669,0.677389999,0.934344304,0.128760078,0.719584777,0.541669331,0.562991712,0.931817396,0.893723124,280.229281
77,const.,0.342297995,0.983845293,0.315073538,0.424900956,0.067109563,0.896524916,0.251310383,0.991663837,0.270392128,0.21723154,0.238302329,0.388853996,0.264416142,0.990353139,0.612529083,0.726939391,0.074001547,0.440215589,0.008513614,0.128915915,0.968467435,0.701052545,0.808313283,0.547945803,0.012855099,0.905493546,0.22645531,0.242007775,0.137835003,0.078217673,0.638839231,0.310512199,0.906199768,0.795985706,0.877264519,0.418662599,0.470319278,0.560102095,0.380933471,0.864266669,0.924861533,0.882548108,0.010347176,0.125520184,0.493417158,0.056640977,0.620043999,0.69690946,0.773201054,0.3139603,0.630705018,0.562943254,0.364806708,0.684090185,0.085560593,0.839315074,0.408682762,0.526731631,0.430414992,0.673161738,0.267391801,0.736983822,0.722308115,0.598290051,0.468840896,0.011103811,0.458576117,0.704198558,0.575322432,0.989466256,0.856504343,0.911199739,0.276469995,0.131301123,0.61645216,0.430412246,0.2696089,0.861389739,0.059444319,0.072793799,0.288773451,0.480895594,0.209394934,0.933479287,0.965624663,0.931167088,0.770918944,0.663407695,0.345140164,0.30052663,0.510486975,0.635504828,0.419519001,0.212036748,0.413940401,0.240256634,0.082430766,0.241527746,0.629797124,0.22978387,245.5582629
78,const.,0.316440419,0.327353603,0.548470127,0.219256466,0.710269769,0.863571593,0.080865571,0.909903678,0.983876819,0.03176712,0.260246791,0.747490227,0.468114626,0.292121551,0.895786849,0.315346774,0.899956731,0.846392029,0.500158365,0.622365669,0.538380167,0.228514175,0.485933704,0.464790372,0.454127904,0.821834451,0.582456312,0.013246651,0.805182505,0.015899712,0.949995037,0.632681718,0.084781287,0.119413363,0.627708234,0.724872852,0.933337211,0.707452462,0.679683435,0.120462218,0.635283553,0.893336379,0.022269328,0.813674818,0.776383864,0.489379234,0.891575011,0.582223691,0.741127629,0.98998963,0.10844453,0.816202292,0.49673302,0.908040918,0.253192639,0.538684336,0.479603849,0.527526024,0.678535444,0.321680712,0.700418925,0.177405759,0.237418331,0.690208342,0.20623979,0.766275195,0.678565037,0.662602387,0.957263015,0.840406382,0.844046003,0.769255426,0.601157145,0.544123231,0.068870989,0.606176835,0.635591057,0.546142874,0.026911479,0.409741446,0.859234355,0.921374827,0.654322652,0.999163445,0.218585841,0.682363077,0.46425511,0.724932269,0.235523071,0.994088717,0.821938308,0.656122563,0.373590631,0.955800302,0.646065203,0.243455674,0.302697673,0.719950444,0.251130674,0.305080752,278.9644534
79,const.,0.940757812,0.492753078,0.967822788,0.713608262,0.651528457,0.202315626,0.375250367,0.090151193,0.070535948,0.135626576,0.53540026,0.002353261,0.188981782,0.739757675,0.933158562,0.593786108,0.497618449,0.713059665,0.601621962,0.16291222,0.382093881,0.079717353,0.060810756,0.91368352,0.735106793,0.557082836,0.507738308,0.065728605,0.90218377,0.474545019,0.453398345,0.770420168,0.351383533,0.580441388,0.095531255,0.566058631,0.545823001,0.744092188,0.874065831,0.169293965,0.417634366,0.785048212,0.804199851,0.123027796,0.292622348,0.464582118,0.979398729,0.865126525,0.914580996,0.182357542,0.225470385,0.103518172,0.121366538,0.972520794,0.197312756,0.814672807,0.090256899,0.541015298,0.028741126,0.752311427,0.281322015,0.301936907,0.347277722,0.136972718,0.306888575,0.106300506,0.492739266,0.939528373,0.824329025,0.159491118,0.614116143,0.310442987,0.195648256,0.935361767,0.739547305,0.446488931,0.316059755,0.62189658,0.311625075,0.52210976,0.483203386,0.174744528,0.472093453,0.665732664,0.660643861,0.508972834,0.645230141,0.022972426,0.783853782,0.665295512,0.341402996,0.353483417,0.872205111,0.64321897,0.037534122,0.647958216,0.318250532,0.004382509,0.877905849,0.156413463,236.7977222
80,const.,0.004841456,0.125376929,0.561377562,0.864531106,0.804770382,0.169503334,0.945896829,0.127927069,0.382959713,0.974586044,0.363527143,0.711297757,0.109384167,0.827634272,0.328069544,0.647505308,0.373615672,0.210578168,0.437693892,0.846222223,0.214423656,0.075737674,0.317321445,0.348753489,0.577717295,0.647830943,0.759153724,0.584131523,0.956283249,0.781336773,0.68193266,0.935351183,0.564773339,0.810558248,0.436407357,0.722541478,0.221060899,0.439343499,0.197621464,0.745483708,0.663675253,0.912511966,0.5191849,0.557000446,0.760947383,0.898275013,0.687254114,0.671512737,0.561481693,0.273767838,0.017316225,0.066521705,0.989707031,0.216490261,0.308415424,0.234783704,0.202202941,0.336244696,0.25594561,0.152513957,0.552113583,0.669939138,0.163949933,0.216077453,0.114547661,0.171794457,0.184099314,0.92270081,0.403086779,0.039361643,0.850687277,0.21746399,0.040437711,0.412707969,0.099928647,0.454636974,0.875272244,0.209536435,0.456650118,0.550124923,0.70382646,0.21003761,0.976064083,0.372301161,0.608039825,0.774700152,0.884701267,0.229639003,0.881184846,0.883727237,0.992389475,0.400937792,0.307357268,0.309959193,0.180738274,0.188664382,0.341013145,0.144501361,0.380391095,0.142917997,238.1951188
81,const.,0.289071699,0.661233609,0.307816435,0.088932583,0.284046487,0.800572448,0.001542275,0.424793255,0.700916259,0.627031256,0.148872854,0.803988987,0.776043337,0.242851339,0.387608434,0.802877805,0.597323051,0.036166918,0.997484451,0.280413773,0.123967358,0.221326294,0.597828609,0.233033136,0.036556763,0.976609351,0.011416349,0.000131465,0.143092534,0.013808542,0.486733899,0.647094504,0.960370656,0.5798359,0.757891487,0.178639594,0.937364733,0.149590322,0.846387269,0.140934778,0.708147016,0.489244759,0.554000271,0.03243962,0.726883559,0.129108279,0.894609181,0.896450908,0.5835613,0.778551416,0.790122338,0.302413053,0.431874344,0.740116119,0.984211262,0.238774417,0.590542322,0.739436863,0.984225694,0.964241387,0.851796107,0.673163068,0.356107381,0.798533875,0.555234964,0.977295765,0.791651034,0.202779289,0.277193019,0.957507686,0.877942385,0.320368213,0.598534633,0.611671068,0.316902474,0.080488038,0.105791156,0.835169134,0.290810836,0.758279033,0.481890295,0.023898744,0.065850946,0.985565208,0.428281158,0.007019671,0.126232257,0.920851819,0.49355679,0.191700129,0.105476436,0.303667469,0.170992446,0.80053412,0.336357922,0.729679854,0.387122016,0.521276657,0.352854011,0.571011122,245.5109657
82,const.,0.383221976,0.148909742,0.90613679,0.177115436,0.671559939,0.642130959,0.412793242,0.41000893,0.045784233,0.769174601,0.016641393,0.403882918,0.462983921,0.53140631,0.359528372,0.668679141,0.516237389,0.708117112,0.891028849,0.450760594,0.129440344,0.401709684,0.600372505,0.855080941,0.765204633,0.342202532,0.163304129,0.741260131,0.901414769,0.311823608,0.312938721,0.968837654,0.562984873,0.042139334,0.701463509,0.291244889,0.578990068,0.142869404,0.428185646,0.328587219,0.375659006,0.251731035,0.478777927,0.732950155,0.254832007,0.298174196,0.078503536,0.51752178,0.6841143,0.913522835,0.06944749,0.847115948,0.820576833,0.821124222,0.171108884,0.450388403,0.221418288,0.032702176,0.396436701,0.932974976,0.744179474,0.181463518,0.603406676,0.681437553,0.076420047,0.363405111,0.669674056,0.780144074,0.216036467,0.931157251,0.000365283,0.849742574,0.559263288,0.38657876,0.601258154,0.980679606,0.849367524,0.284763923,0.656894566,0.168553396,0.380989888,0.16479355,0.122545913,0.701100828,0.413815905,0.50072618,0.239591475,0.434270898,0.421333198,0.433917892,0.009772146,0.385726518,0.464354063,0.67777214,0.311453532,0.569604592,0.928453328,0.914810207,0.711568553,0.008974951,239.378021
83,const.,0.306597979,0.820547468,0.692296325,0.757155224,0.708149126,0.412460629,0.965022461,0.2904155,0.120105172,0.194372593,0.319062447,0.659800121,0.252257907,0.150162644,0.332381949,0.260486132,0.433425851,0.625484726,0.974977106,0.912025788,0.103281168,0.076759026,0.328663515,0.028477286,0.055219341,0.019741947,0.015232548,0.562163174,0.370596582,0.929705867,0.776812902,0.751896973,0.124058389,0.988728214,0.220944421,0.723510136,0.593902077,0.224444579,0.852015907,0.57153162,0.129067703,0.619917324,0.537623832,0.960106024,0.197632921,0.014528853,0.539639538,0.39449797,0.808761403,0.305992628,0.579378625,0.643064523,0.720288432,0.334608393,0.637751738,0.459969666,0.02114736,0.371735094,0.395647674,0.033599068,0.962504452,0.791643853,0.395851924,0.954856366,0.806261078,0.056496907,0.776164185,0.602924078,0.29799802,0.970455526,0.027894507,0.437810858,0.751905484,0.54959497,0.669244285,0.180872387,0.170982951,0.696912565,0.400028154,0.355191865,0.162438225,0.303534347,0.182227068,0.736428744,0.619244635,0.903975707,0.315276195,0.768903851,0.173702341,0.60516266,0.763253416,0.052473741,0.85511305,0.743028225,0.160218635,0.891409662,0.331542553,0.235213786,0.480509732,0.726024756,240.3755367
84,const.,0.600870188,0.724398494,0.830688475,0.735071762,0.580264709,0.32856185,0.135317868,0.692735915,0.123908039,0.100755491,0.440163753,0.397422225,0.114856568,0.079673048,0.95137532,0.819657476,0.58093304,0.508411241,0.304825585,0.541375019,0.152419884,0.189546327,0.088043525,0.096739516,0.524829971,0.214713945,0.816097755,0.663569807,0.669518328,0.759829773,0.828870912,0.089162818,0.512075265,0.1489263,0.020584425,0.407642222,0.490702137,0.572288883,0.144706691,0.834591074,0.567554532,0.673111034,0.2659952,0.056102387,0.782512601,0.953276865,0.723629493,0.441891038,0.332509773,0.322528971,0.099033911,0.967582322,0.759656799,0.928255557,0.298298548,0.667988299,0.41887032,0.963005349,0.475707914,0.460836882,0.351914507,0.250835404,0.424955941,0.204417244,0.145324736,0.327237925,0.885254093,0.897161462,0.681341955,0.168682449,0.58663332,0.510920074,0.817644692,0.161968889,0.77833991,0.903371297,0.633464866,0.535630481,0.44576188,0.196604238,0.059100146,0.833146128,0.669515413,0.276802131,0.861651638,0.34772985,0.334969127,0.689795727,0.949058475,0.903739559,0.668396113,0.092500923,0.389003591,0.640622161,0.054580287,0.491330996,0.184587777,0.459853364,0.720351112,0.842802579,246.7573794
85,const.,0.965349668,0.116465637,0.800619228,0.506825166,0.21124712,0.542486869,0.917940629,0.781612618,0.488809955,0.71367849,0.047344947,0.103549807,0.334642933,0.028924152,0.993089992,0.463535349,0.49870425,0.149981981,0.401689348,0.994066627,0.847112241,0.882435643,0.663424119,0.042515774,0.856234064,0.30387678,0.521956066,0.674149161,0.197156569,0.647139698,0.270812405,0.269488524,0.838247347,0.710002406,0.378770151,0.809744082,0.883003092,0.330346238,0.535027469,0.702383074,0.682900183,0.827384046,0.684117468,0.21720686,0.312318587,0.739747601,0.632589568,0.120289724,0.951868818,0.616462426,0.099478258,0.234169314,0.715178919,0.578726498,0.82307413,0.163959952,0.380418935,0.190274833,0.184032594,0.815516792,0.466477824,0.370971632,0.192999151,0.788264029,0.48277373,0.288379905,0.799706067,0.126133227,0.629177506,0.104168773,0.025559179,0.999475823,0.548243687,0.636062173,0.63958161,0.360217283,0.380057536,0.287359838,0.592391127,0.733029163,0.447934284,0.787346334,0.860932318,0.171742301,0.522014134,0.208743899,0.752665154,0.907404684,0.519226702,0.93225671,0.571624493,0.58154247,0.704529318,0.829229327,0.445543335,0.229776934,0.421235981,0.355121326,0.086650045,0.418777561,257.9971587
86,const.,0.497201173,0.638415196,0.580636577,0.71283282,0.702337149,0.091090473,0.937945766,0.876192822,0.561071874,0.730690176,0.926509168,0.145861449,0.720986872,0.091187625,0.888260952,0.801404226,0.505985524,0.115012099,0.764951724,0.091879021,0.431247494,0.044348714,0.304288675,0.256024452,0.263728144,0.020234621,0.460117921,0.437500832,0.897948154,0.407033942,0.052502259,0.836750612,0.215822354,0.094206126,0.268702368,0.778414535,0.308935879,0.834652766,0.842431572,0.509911227,0.968214091,0.437834262,0.218017062,0.586752955,0.861138911,0.152875243,0.932357221,0.382906591,0.465001496,0.810255883,0.622415003,0.224463107,0.751336873,0.976997016,0.132353526,0.3051002,0.571129598,0.167529854,0.379553403,0.15461288,0.682677356,0.34690828,0.20356575,0.098072067,0.842340519,0.330062173,0.669803135,0.393370242,0.264430796,0.7068006,0.316116653,0.334629049,0.680784902,0.856122345,0.086117579,0.238122886,0.322014948,0.026688658,0.385110102,0.897959876,0.3648033,0.784895489,0.154652601,0.650631735,0.884433725,0.26893933,0.097026141,0.159911398,0.330861557,0.545563497,0.481412289,0.02817727,0.344152177,0.261556472,0.214481303,0.288006859,0.019606308,0.117633218,0.263656322,0.402453299,225.4532636
87,const.,0.347474113,0.928374729,0.197998019,0.563592331,0.799671012,0.168312616,0.674467325,0.046237667,0.252406417,0.207783623,0.884537971,0.016274756,0.228718223,0.239321468,0.098250252,0.243575744,0.963631679,0.870501091,0.148610208,0.102277993,0.456434659,0.836569573,0.983184046,0.85866659,0.159356215,0.157161163,0.06487389,0.404373589,0.859641447,0.54394151,0.08377446,0.703614065,0.446162578,0.538689613,0.481054097,0.01364661,0.86102514,0.713761996,0.777153882,0.794829551,0.325458998,0.678278347,0.236832131,0.311514054,0.160908138,0.174429573,0.801497495,0.760222808,0.677789987,0.245335918,0.931649737,0.031224246,0.109439041,0.709345559,0.031116256,0.629807322,0.273070033,0.204352618,0.902105616,0.994809675,0.729331903,0.524283617,0.071301228,0.619374323,0.546842824,0.706580259,0.7938542,0.498416399,0.365651629,0.653897214,0.41234503,0.358957558,0.796633816,0.951803002,0.689219484,0.039392571,0.905891984,0.166425649,0.805838335,0.054635996,0.120453029,0.005155463,0.453496859,0.814595784,0.504242779,0.06691969,0.01755241,0.140837114,0.87283833,0.868134965,0.979764117,0.486485379,0.952018822,0.24110131,0.089828908,0.456198522,0.536714565,0.447850526,0.05618365,0.18830003,234.4923437
